user_id,monetary,recency,frequency,cluster,cluster_name
53881287,20000,2,1,1,lowest-spending users
39806005,100000,335,1,0,low-moderate-spending users
46917324,20000,239,1,1,lowest-spending users
48563532,20000,195,1,1,lowest-spending users
38461228,20000,151,1,1,lowest-spending users
39134820,20000,139,1,1,lowest-spending users
50813159,10000,134,1,1,lowest-spending users
44291279,50000,101,1,5, low_spending users
46584209,100000,331,1,0,low-moderate-spending users
28351656,10000,277,1,1,lowest-spending users
11494732,10000,277,1,1,lowest-spending users
24904545,20000,265,1,1,lowest-spending users
39078948,20000,226,1,1,lowest-spending users
45709169,10000,222,1,1,lowest-spending users
8747064,10000,167,1,1,lowest-spending users
36970875,20000,58,1,1,lowest-spending users
38994497,100000,38,1,0,low-moderate-spending users
43446323,30000,277,1,1,lowest-spending users
32356012,50000,227,1,5, low_spending users
41104797,50000,147,1,5, low_spending users
51463488,10000,118,1,1,lowest-spending users
42819320,10000,341,1,1,lowest-spending users
48303209,100000,352,1,0,low-moderate-spending users
30607947,200000,349,1,2,moderate-spending users
17983313,30000,312,1,1,lowest-spending users
39678039,10000,311,1,1,lowest-spending users
33527677,20000,297,1,1,lowest-spending users
51434125,50000,135,1,5, low_spending users
59041149,10000,81,1,1,lowest-spending users
42198291,30000,73,1,1,lowest-spending users
50193604,50000,55,1,5, low_spending users
36727927,100000,22,1,0,low-moderate-spending users
49554550,20000,1,1,1,lowest-spending users
3048617,30000,240,1,1,lowest-spending users
3238077,10000,223,1,1,lowest-spending users
36538467,20000,175,1,1,lowest-spending users
42385046,100000,158,1,0,low-moderate-spending users
19066834,10000,148,1,1,lowest-spending users
36083008,10000,144,1,1,lowest-spending users
47929974,20000,327,1,1,lowest-spending users
19756562,10000,272,1,1,lowest-spending users
23420896,100000,270,1,0,low-moderate-spending users
46238565,10000,224,1,1,lowest-spending users
47546554,50000,173,1,5, low_spending users
42064374,100000,161,1,0,low-moderate-spending users
4026651,20000,124,1,1,lowest-spending users
45846246,30000,102,1,1,lowest-spending users
35111466,100000,70,1,0,low-moderate-spending users
41037415,50000,37,1,5, low_spending users
51712238,20000,341,1,1,lowest-spending users
45604074,50000,330,1,5, low_spending users
45722067,30000,318,1,1,lowest-spending users
52638187,20000,312,1,1,lowest-spending users
41296899,10000,247,1,1,lowest-spending users
55744789,100000,61,1,0,low-moderate-spending users
51146752,10000,313,1,1,lowest-spending users
4626126,100000,310,1,0,low-moderate-spending users
54086287,10000,247,1,1,lowest-spending users
41443259,10000,173,1,1,lowest-spending users
57897130,20000,77,1,1,lowest-spending users
46269159,100000,65,1,0,low-moderate-spending users
50955975,10000,297,1,1,lowest-spending users
51135242,100000,264,1,0,low-moderate-spending users
46483740,50000,248,1,5, low_spending users
51129291,50000,238,1,5, low_spending users
52809041,250000,18,2,2,moderate-spending users
59137047,10000,61,1,1,lowest-spending users
47982600,20000,40,1,1,lowest-spending users
56218313,20000,1,1,1,lowest-spending users
45665528,50000,240,1,5, low_spending users
49147641,10000,188,1,1,lowest-spending users
52489431,10000,289,1,1,lowest-spending users
55885055,30000,235,1,1,lowest-spending users
35781878,10000,222,1,1,lowest-spending users
34481864,100000,356,1,0,low-moderate-spending users
51172222,100000,204,1,0,low-moderate-spending users
25346754,20000,95,1,1,lowest-spending users
49059609,200000,64,1,2,moderate-spending users
39340639,50000,13,1,5, low_spending users
47700119,100000,345,1,0,low-moderate-spending users
29027507,10000,309,1,1,lowest-spending users
57046243,10000,71,1,1,lowest-spending users
60490151,20000,39,1,1,lowest-spending users
44290171,10000,37,1,1,lowest-spending users
39255355,100000,314,1,0,low-moderate-spending users
51253261,100000,277,1,0,low-moderate-spending users
30815243,50000,219,1,5, low_spending users
27841985,10000,125,1,1,lowest-spending users
51704014,50000,73,1,5, low_spending users
49504835,20000,18,1,1,lowest-spending users
43880394,10000,18,1,1,lowest-spending users
55109379,10000,9,1,1,lowest-spending users
42394744,200000,293,1,2,moderate-spending users
48464073,100000,259,1,0,low-moderate-spending users
30905954,50000,126,1,5, low_spending users
46321745,20000,102,1,1,lowest-spending users
56031143,30000,61,1,1,lowest-spending users
14591075,10000,366,1,1,lowest-spending users
44891249,20000,318,1,1,lowest-spending users
49791315,10000,253,1,1,lowest-spending users
43890504,10000,250,1,1,lowest-spending users
43871689,10000,207,1,1,lowest-spending users
21795132,50000,186,1,5, low_spending users
3296657,20000,159,1,1,lowest-spending users
55690875,10000,105,1,1,lowest-spending users
36551935,20000,88,1,1,lowest-spending users
60504283,20000,4,1,1,lowest-spending users
36409777,100000,285,1,0,low-moderate-spending users
44386524,20000,229,1,1,lowest-spending users
39486458,50000,198,1,5, low_spending users
47857445,30000,156,1,1,lowest-spending users
49109413,100000,71,1,0,low-moderate-spending users
41375376,30000,254,1,1,lowest-spending users
56414122,30000,166,1,1,lowest-spending users
40376887,20000,149,1,1,lowest-spending users
51724080,50000,36,1,5, low_spending users
15401072,10000,34,1,1,lowest-spending users
42106644,20000,253,1,1,lowest-spending users
34156818,50000,174,1,5, low_spending users
49240977,50000,171,1,5, low_spending users
16064574,20000,114,1,1,lowest-spending users
44168056,10000,72,1,1,lowest-spending users
59677913,20000,27,1,1,lowest-spending users
53511524,10000,24,1,1,lowest-spending users
52716366,20000,261,1,1,lowest-spending users
49601434,100000,212,1,0,low-moderate-spending users
22367585,20000,183,1,1,lowest-spending users
35885078,40000,160,1,5, low_spending users
5033430,10000,155,1,1,lowest-spending users
52913240,50000,106,1,5, low_spending users
43748830,20000,48,1,1,lowest-spending users
57281883,50000,7,1,5, low_spending users
11444785,50000,345,1,5, low_spending users
44926975,10000,308,1,1,lowest-spending users
35605860,10000,295,1,1,lowest-spending users
17606852,30000,263,1,1,lowest-spending users
36289743,50000,243,1,5, low_spending users
37395531,20000,237,1,1,lowest-spending users
47891743,50000,227,1,5, low_spending users
44700186,20000,206,1,1,lowest-spending users
55946320,10000,67,1,1,lowest-spending users
21748537,50000,23,1,5, low_spending users
49850599,20000,12,1,1,lowest-spending users
32272483,30000,242,1,1,lowest-spending users
40687463,50000,220,1,5, low_spending users
43729056,10000,208,1,1,lowest-spending users
46061342,30000,191,1,1,lowest-spending users
42326586,100000,169,1,0,low-moderate-spending users
36998489,20000,84,1,1,lowest-spending users
58057244,20000,63,1,1,lowest-spending users
48147732,50000,44,1,5, low_spending users
45734530,50000,10,1,5, low_spending users
27572385,10000,353,1,1,lowest-spending users
48818519,10000,311,1,1,lowest-spending users
19471774,50000,282,1,5, low_spending users
42658118,50000,265,1,5, low_spending users
44647073,50000,259,1,5, low_spending users
9519966,50000,251,1,5, low_spending users
45797530,20000,237,1,1,lowest-spending users
49051142,50000,35,1,5, low_spending users
47818158,100000,13,1,0,low-moderate-spending users
48444783,10000,299,1,1,lowest-spending users
43348433,10000,252,1,1,lowest-spending users
41358350,200000,143,1,2,moderate-spending users
47499069,50000,135,1,5, low_spending users
47391263,50000,112,1,5, low_spending users
53742581,50000,81,1,5, low_spending users
53806617,10000,309,1,1,lowest-spending users
44752669,20000,271,1,1,lowest-spending users
33217015,10000,235,1,1,lowest-spending users
55530778,100000,220,1,0,low-moderate-spending users
55962593,100000,52,1,0,low-moderate-spending users
2674523,10000,20,1,1,lowest-spending users
49588307,20000,2,1,1,lowest-spending users
7583938,20000,246,1,1,lowest-spending users
45501953,10000,175,1,1,lowest-spending users
35276117,50000,128,1,5, low_spending users
54064103,50000,64,1,5, low_spending users
53219110,10000,63,1,1,lowest-spending users
19973659,10000,1,1,1,lowest-spending users
46397626,20000,214,1,1,lowest-spending users
41823573,10000,144,1,1,lowest-spending users
47113465,50000,117,1,5, low_spending users
34986082,50000,82,1,5, low_spending users
26959654,20000,340,1,1,lowest-spending users
51065421,10000,327,1,1,lowest-spending users
51329133,20000,173,1,1,lowest-spending users
5081047,10000,97,1,1,lowest-spending users
18764685,20000,88,1,1,lowest-spending users
33053111,100000,357,1,0,low-moderate-spending users
48958788,50000,353,1,5, low_spending users
55283462,20000,252,1,1,lowest-spending users
54841983,50000,75,1,5, low_spending users
46722142,100000,29,1,0,low-moderate-spending users
4003454,50000,1,1,5, low_spending users
41376043,50000,324,1,5, low_spending users
43410657,50000,137,1,5, low_spending users
21465864,20000,75,1,1,lowest-spending users
26786722,100000,58,1,0,low-moderate-spending users
59999043,10000,47,1,1,lowest-spending users
45844640,50000,342,1,5, low_spending users
4843203,20000,248,1,1,lowest-spending users
32665157,10000,171,1,1,lowest-spending users
54098255,20000,77,1,1,lowest-spending users
42746688,20000,59,1,1,lowest-spending users
39397682,100000,11,1,0,low-moderate-spending users
59416488,50000,2,1,5, low_spending users
41673761,50000,325,1,5, low_spending users
52954777,30000,322,1,1,lowest-spending users
47638831,20000,216,1,1,lowest-spending users
34363158,50000,161,1,5, low_spending users
52099213,30000,152,1,1,lowest-spending users
43129590,50000,134,1,5, low_spending users
51359770,30000,69,1,1,lowest-spending users
42957625,100000,349,1,0,low-moderate-spending users
49791046,50000,303,1,5, low_spending users
33968818,10000,246,1,1,lowest-spending users
41639778,20000,215,1,1,lowest-spending users
50634167,20000,154,1,1,lowest-spending users
46715816,20000,84,1,1,lowest-spending users
19524586,10000,11,1,1,lowest-spending users
21203234,30000,360,1,1,lowest-spending users
38359668,20000,337,1,1,lowest-spending users
51389946,20000,333,1,1,lowest-spending users
40621532,10000,139,1,1,lowest-spending users
4579299,50000,110,1,5, low_spending users
55713720,20000,2,1,1,lowest-spending users
35675830,20000,328,1,1,lowest-spending users
49392186,100000,324,1,0,low-moderate-spending users
40782250,20000,240,1,1,lowest-spending users
44433557,50000,231,1,5, low_spending users
42450559,10000,187,1,1,lowest-spending users
53895270,50000,124,1,5, low_spending users
55360233,20000,260,1,1,lowest-spending users
35650752,20000,151,1,1,lowest-spending users
55344166,50000,83,1,5, low_spending users
44496511,10000,16,1,1,lowest-spending users
40234431,30000,365,1,1,lowest-spending users
30287627,20000,253,1,1,lowest-spending users
51619589,10000,247,1,1,lowest-spending users
45257992,30000,221,1,1,lowest-spending users
40443502,20000,192,1,1,lowest-spending users
40881022,50000,155,1,5, low_spending users
46096330,20000,89,1,1,lowest-spending users
44477135,50000,70,1,5, low_spending users
49196938,20000,66,1,1,lowest-spending users
42976148,10000,64,1,1,lowest-spending users
41896328,50000,54,1,5, low_spending users
21509834,50000,26,1,5, low_spending users
41126234,30000,347,1,1,lowest-spending users
39820907,30000,323,1,1,lowest-spending users
47511343,10000,241,1,1,lowest-spending users
38580008,20000,201,1,1,lowest-spending users
41130562,50000,187,1,5, low_spending users
48456313,20000,118,1,1,lowest-spending users
8933212,20000,115,1,1,lowest-spending users
38922057,20000,96,1,1,lowest-spending users
43480658,50000,63,1,5, low_spending users
38280925,50000,21,1,5, low_spending users
44059383,10000,321,1,1,lowest-spending users
38230122,50000,237,1,5, low_spending users
48467282,20000,224,1,1,lowest-spending users
39398143,10000,7,1,1,lowest-spending users
40179392,30000,289,1,1,lowest-spending users
53364992,20000,257,1,1,lowest-spending users
36843696,20000,231,1,1,lowest-spending users
3189527,200000,72,1,2,moderate-spending users
11964864,20000,60,1,1,lowest-spending users
43125176,10000,34,1,1,lowest-spending users
37305610,200000,22,1,2,moderate-spending users
57081354,50000,8,1,5, low_spending users
47556587,10000,1,1,1,lowest-spending users
51014206,100000,331,1,0,low-moderate-spending users
47490095,200000,289,1,2,moderate-spending users
35864537,10000,243,1,1,lowest-spending users
44071036,20000,222,1,1,lowest-spending users
49475804,50000,126,1,5, low_spending users
2505215,10000,14,1,1,lowest-spending users
53364892,50000,10,1,5, low_spending users
26368426,200000,346,1,2,moderate-spending users
42345484,20000,330,1,1,lowest-spending users
41727326,50000,216,1,5, low_spending users
1853028,20000,174,1,1,lowest-spending users
40029182,50000,159,1,5, low_spending users
37853890,30000,149,1,1,lowest-spending users
54991257,50000,139,1,5, low_spending users
25258393,100000,112,1,0,low-moderate-spending users
44231262,50000,110,1,5, low_spending users
39442067,50000,84,1,5, low_spending users
2689176,10000,336,1,1,lowest-spending users
53620406,20000,317,1,1,lowest-spending users
45637948,10000,302,1,1,lowest-spending users
41185816,20000,228,1,1,lowest-spending users
35510174,20000,202,1,1,lowest-spending users
56126666,50000,191,1,5, low_spending users
44333380,100000,166,1,0,low-moderate-spending users
50507798,20000,127,1,1,lowest-spending users
42012240,10000,82,1,1,lowest-spending users
42387957,10000,10,1,1,lowest-spending users
41816849,20000,352,1,1,lowest-spending users
17276977,50000,136,1,5, low_spending users
40187882,100000,58,1,0,low-moderate-spending users
43517910,20000,40,1,1,lowest-spending users
